,id,conversation_id,created_at,date,tweet,language,hashtags
6955,1547551544014520321,1547551544014520321,1657800014000.0,2022-07-14 12:00:14,The Indian Armed Forces are drawing lessons from the ongoing Russia-Ukraine war and adopting new AI technologies to upgrade themselves for an uncertain future.  https://t.co/9e7ue6Q0h3 #iaf #india #ai  https://t.co/GDYUXMSdZj,en,"['iaf', 'india', 'ai']"
6956,1547551536976302080,1547551536976302080,1657800013000.0,2022-07-14 12:00:13,"INDIA'S GOLDEN TRIANGLE &amp; SACRED GANGES. 13 days | New Delhi to Kolkata. #India - profoundly mysterious and gloriously exotic. From* $5,999 per person. SAVE $3,000 per person. #newdelhi #beautifuldestinations #traveler #cruise  *From price based on October 22, 2022 sailing date  https://t.co/3UJgvuMmsM",en,"['india', 'newdelhi', 'beautifuldestinations', 'traveler', 'cruise']"
6957,1547551536338837507,1547551536338837507,1657800013000.0,2022-07-14 12:00:13,जानें कितनी तेजी से बढ़ रही है देश की आबादी? कितना बड़ा है जनसंख्या का 'धर्म' संकट  https://t.co/kcTHbg4dXv #population #India #WeRIndia   Image Source - Aaj Tak  https://t.co/jcgZaMmwXu,hi,"['population', 'india', 'werindia']"
6958,1547551489811513344,1547551489811513344,1657800001000.0,2022-07-14 12:00:01,"District Map of Karbi Anglong highlights national highway, major roads, railways, rivers, etc.  https://t.co/vJl4GPH8gH #maps #india #mapsofindia",en,"['maps', 'india', 'mapsofindia']"
6959,1547551488838352896,1547551488838352896,1657800001000.0,2022-07-14 12:00:01,#strategicplan #hindu Knowledge is power site:These brought #BJP Modi to #power in #India  https://t.co/1VksX5iryg  https://t.co/JbChkUKXcC,en,"['strategicplan', 'hindu', 'bjp', 'power', 'india']"
6960,1547551487496175621,1547551487496175621,1657800001000.0,2022-07-14 12:00:01,Read @YaminiJindal's brief on how #India can seize the opportunity to diversify its #supplychains through its existing policy frameworks. #GVCs  https://t.co/p4U2fxrmur,en,"['india', 'supplychains', 'gvcs']"
6961,1547551486166683653,1547551486166683653,1657800001000.0,2022-07-14 12:00:01,"#Canada: #MahatmaGandhi की प्रतिमा तोड़े जाने की भारत ने की निंदा, कहा 'हेट क्राइम' पर लगे लगाम.  #MahatmaGandhiStatue #India    https://t.co/S0UrPEHMyf",hi,"['canada', 'mahatmagandhi', 'mahatmagandhistatue', 'india']"
6962,1547551485046640640,1547551485046640640,1657800000000.0,2022-07-14 12:00:00,“ভারত‌–নর্ডিক অংশীদারি বছরের পর বছর রূপান্তরিত হয়ে এখন কৌশলগত সমকেন্দ্রকতা চিহ্নিত করছে।“  বিশেষজ্ঞ: দেবাশিস ভট্টাচার্য  #India #NordicCountries  https://t.co/vjzdiX0Geq,bn,"['india', 'nordiccountries']"
6963,1547551426217476096,1547551426217476096,1657799986000.0,2022-07-14 11:59:46,Yes it's a date to be remembered that england lost the odi series against mighty #India,en,['india']
6964,1547551369636323330,1547551369636323330,1657799973000.0,2022-07-14 11:59:33,His Holiness the 14th Dalai Lama leaves for #Ladakh this morning. This is his first trip outside Dharamsala since the outbreak of Covid 19. 💐🙏🏻  Heartiest Welcome Your Holiness the 14th Dalai Lama #dalailamabirthday #india #Tibet  https://t.co/COTgIy1rg2,en,"['ladakh', 'dalailamabirthday', 'india', 'tibet']"
6965,1547551366725668866,1547551366725668866,1657799972000.0,2022-07-14 11:59:32,"Sanju Samson, once again, misses out on a place in India’s T20I squad 🇮🇳🏏  You got to feel for him! ☹️  #India #TeamIndia #CricketTwitter #WIvIND  https://t.co/alz86uoX47",en,"['india', 'teamindia', 'crickettwitter', 'wivind']"
6966,1547551294889594880,1547551294889594880,1657799955000.0,2022-07-14 11:59:15,"#India Considers Lowering Windfall Tax as Global Oil Prices Decline India officials to meet Friday to consider reduction in taxes Global price fall eroded super-profits on refiners, explorers #oott   https://t.co/MM9SYDYKPC",en,"['india', 'oott']"
6967,1547551241017999360,1547551241017999360,1657799942000.0,2022-07-14 11:59:02,"#India win toss, opt to field against #England; #ViratKohli back in Playing XI   https://t.co/rv4dHCOJi3",en,"['india', 'england', 'viratkohli']"
6968,1547551202455736325,1547551202455736325,1657799933000.0,2022-07-14 11:58:53,"Three weeks after PM Hasina sent ""Amrapali"" mangoes, the Tripura state government decided to send pineapple, the state fruit, as a ""return gift"". #Bangladesh #India   https://t.co/aV3mHouObk",en,"['bangladesh', 'india']"
6969,1547551160164548608,1547551160164548608,1657799923000.0,2022-07-14 11:58:43,Al-Biruni studied #India and theorized the existence of the #Americas in the tenth century A.D. #Biography #anthropologist  https://t.co/LWWrsKXu7a,en,"['india', 'americas', 'biography', 'anthropologist']"
6970,1547551156624187392,1547551156624187392,1657799922000.0,2022-07-14 11:58:42,My views on the Argentine desire to be a part of the BRICS in @reporteasia . Thanks @Huma_Siddiqui   #BRICS #Argentina #India #China #southSouthcooperation #brics2022 #bricssummit    https://t.co/8InVobRWAn,en,"['brics', 'argentina', 'india', 'china', 'southsouthcooperation', 'brics2022', 'bricssummit']"
6971,1547551155441618944,1547551155441618944,1657799922000.0,2022-07-14 11:58:42,वैश्विक अनिश्चितताओं के बीच आई2यू2 समूह व्यावहारिक सहयोग का एक अच्छा मॉडल: प्रधानमंत्री मोदी #NarendraModi #India   https://t.co/52TeQqvUwa,hi,"['narendramodi', 'india']"
6972,1547551143722889216,1547551143722889216,1657799919000.0,2022-07-14 11:58:39,#I2U2 joint statement: #UAE to invest $2 billion to establish integrated food parks across #India   https://t.co/6JHQ9xTCoR,en,"['i2u2', 'uae', 'india']"
6973,1547551116954841088,1547551116954841088,1657799913000.0,2022-07-14 11:58:33,‘হিংস্র’ সিংহ প্রসঙ্গে কী বলছেন শিল্পী? #NationalEmblem #sculptor #India   https://t.co/TEJ0MTfCAP,bn,"['nationalemblem', 'sculptor', 'india']"
6974,1547551078216093697,1547551078216093697,1657799903000.0,2022-07-14 11:58:23,"the hindu wedding ceremony follows the vedic rituals .nd tge main rituals kanyadaan,panigrahana nd saptapada the first means the giving away of tge bride by the father,second means tge bride  nd groom holding hands in front of the Fire #Uttarakhand #India #mountains  #Rituals  https://t.co/HAKWJmVHG1",en,"['uttarakhand', 'india', 'mountains', 'rituals']"
6975,1547551055747371009,1547551055747371009,1657799898000.0,2022-07-14 11:58:18,#Incredible #INDIA,qht,"['incredible', 'india']"
6976,1547551002055872512,1547551002055872512,1657799885000.0,2022-07-14 11:58:05,"#JUSTIN || ரூ.16,000 கோடி செலவில் விவசாய பூங்கா   | #AgriculturalPark | #India | #America | #UnitedArabEmirates |  https://t.co/CKGwVuqJ6O  https://t.co/DAByOaltkn",ta,"['justin', 'agriculturalpark', 'india', 'america', 'unitedarabemirates']"
6977,1547550965171384320,1547550965171384320,1657799876000.0,2022-07-14 11:57:56,DON'T have to be GREAT to START BUT have to START to be GREAT....  #India #MotivationalQuote #start #Twitter  https://t.co/yNW89Xdof4,en,"['india', 'motivationalquote', 'start', 'twitter']"
6978,1547550942685724675,1547550942685724675,1657799871000.0,2022-07-14 11:57:51,#Congress’ top brass including Ms #Priyankagandhi  meet to discuss the #BharatJodoYatra program in #Delhi #Trending #Viralvideo #India  https://t.co/zpVrtuR1rL,en,"['congress', 'priyankagandhi', 'bharatjodoyatra', 'delhi', 'trending', 'viralvideo', 'india']"
6979,1547550941762691074,1547550941762691074,1657799871000.0,2022-07-14 11:57:51,2வது ஒருநாள் கிரிக்கெட்: இந்திய அணி ‛பவுலிங்' #ENGvIND #India #Toss   https://t.co/V28RXas0fX,ta,"['engvind', 'india', 'toss']"
6980,1547550937014755328,1547550937014755328,1657799870000.0,2022-07-14 11:57:50,#India Tour  https://t.co/bEnWppp0dU,fr,['india']
6981,1547550896606912513,1547550896606912513,1657799860000.0,2022-07-14 11:57:40,England vs India is on Sky Sports Cricket. With commentary from Ravi Shastri.  For more details see  https://t.co/oCJC2j2QJm #England #India #SkySportsCricket,en,"['england', 'india', 'skysportscricket']"
6982,1547550866173005825,1547550866173005825,1657799853000.0,2022-07-14 11:57:33,"#Health Officials in #India on Alert After #CholeraOutbreak Claims Five Lives, Total Cases Rise to 181  https://t.co/Aoy5hA5RAq",en,"['health', 'india', 'choleraoutbreak']"
6983,1547550857163849728,1547550857163849728,1657799851000.0,2022-07-14 11:57:31,Topic ~ UXTalks - User Research Date ~ 24th July 2022 - 7:30PM IST Season - 03 Episode - 09 | ADPList Group Discussion  - 03 Speaker - @sood_ashima  RSVP  @ ADPList -  https://t.co/Pd2gCm4TNO @ UXTalks -  https://t.co/lug7P1LoMi  https://t.co/hlTY5w14vA  #UX #UXIndia #India #Pune  https://t.co/CCuWMqdr9D,en,"['ux', 'uxindia', 'india', 'pune']"
6984,1547550809667543041,1547550809667543041,1657799839000.0,2022-07-14 11:57:19,"Mandhana has invested an undisclosed sum in the ayurvedic startup ""Neem Ayu"".  #SmritiMandhana #IndianWomenCricket #Cricketer #NeemAyu #ayurvedic #shikshanews #India  https://t.co/VmT2yGB0m3",en,"['smritimandhana', 'indianwomencricket', 'cricketer', 'neemayu', 'ayurvedic', 'shikshanews', 'india']"
6985,1547550735621029889,1547550735621029889,1657799822000.0,2022-07-14 11:57:02,#Russia  #India,qht,"['russia', 'india']"
6986,1547550726087491597,1547550726087491597,1657799819000.0,2022-07-14 11:56:59,"சிங்கத்தையே சாய்ச்சுட்டீங்களே சங்கிகளா...  #India'n economy accompany with debt redden #SriLanka  #Pakistan, thanks to  #Modi and economical expertise of #NirmalaSitharaman @narendramodi @nsitharaman  https://t.co/pVT2Kbn7dC",en,"['india', 'srilanka', 'pakistan', 'modi', 'nirmalasitharaman']"
6987,1547550723407323137,1547550723407323137,1657799819000.0,2022-07-14 11:56:59,"The deepening ties between Israel and India will help strengthen both countries as cooperation in technology, security, commerce and people to people relationships flourish. It’s important to remember that #India and #Israel combined have over 1.4 billion people. 😂🇮🇱🇮🇷  https://t.co/i1xQDEy0qk",en,"['india', 'israel']"
6988,1547550688703844352,1547550688703844352,1657799810000.0,2022-07-14 11:56:50,புரட்சி மூலம் ஆட்சியை கைப்பற்ற முயற்சிக்கும் ஜே.வி.பியால் இந்தியாவின் தேசிய பாதுகாப்புக்கு அச்சுறுத்தல்!  #Lankasri #JanathaVimukthiPeramuna #SLProtest #India   https://t.co/vtXc2beKBc,ta,"['lankasri', 'janathavimukthiperamuna', 'slprotest', 'india']"
6989,1547550495736270853,1547550495736270853,1657799764000.0,2022-07-14 11:56:04,#uxjobs (#India) Senior UX Designer - Climate Connect - Remote  https://t.co/X0Uvc4i0HZ,en,"['uxjobs', 'india']"
6990,1547550362558767104,1547550362558767104,1657799733000.0,2022-07-14 11:55:33,"The number &amp; types of food items to have &amp; avoid after any illness in #India is annoying! Rice 🍌 are often a big no in fever with cough, milk in diarrhoeas. Curd is not to be touched in any cough.  We truly need to end this jargon #education #science @MoHFW_INDIA eat what suits.",en,"['india', 'education', 'science']"
6991,1547550264290426880,1547550264290426880,1657799709000.0,2022-07-14 11:55:09,இந்திய அணி பந்துவீச்சு தேர்வு!  #INDvENG #ENGvIND #India #England #RohitSharma #ViratKohli #Kohli  https://t.co/WY9H4oiHGq,ta,"['indveng', 'engvind', 'india', 'england', 'rohitsharma', 'viratkohli', 'kohli']"
6992,1547550243469905924,1547550243469905924,1657799704000.0,2022-07-14 11:55:04,#ContestAlert: Ready to Play? New contest from @FincareBank. Participate and Win vouchers.   Retweet and spread the word. #India #Contest #indicontest  https://t.co/SPaPWUVwC7,en,"['contestalert', 'india', 'contest', 'indicontest']"
6993,1547550237430095873,1547550237430095873,1657799703000.0,2022-07-14 11:55:03,"Top provider of #international #horseracing, @XBNet signs #breakout #deal, via storied #RoyalCalcuttaTurfClub, with #India's #Betindiaraces.com, a platform powered by #Sportswin Software Pvt Ltd. #iGF #iGamingFuture   https://t.co/18Iic36kp8",en,"['international', 'horseracing', 'breakout', 'deal', 'royalcalcuttaturfclub', 'india', 'betindiaraces', 'sportswin', 'igf', 'igamingfuture']"
6994,1547550141120679936,1547550141120679936,1657799680000.0,2022-07-14 11:54:40,India ranks 135 among 146 countries in the Global Gender Gap Index 2022.  #India #NewIndia  #ModiHaiToMumkinHai #Modi  https://t.co/Gom6ewU2Pi,en,"['india', 'newindia', 'modihaitomumkinhai', 'modi']"
6995,1547550140210233346,1547550140210233346,1657799680000.0,2022-07-14 11:54:40,Первый товарный поезд из РФ в Индию прибыл в Иран  https://t.co/pVvTd32TYI   #russia #india #iran #cargo  https://t.co/0LAYOSnGfS,ru,"['russia', 'india', 'iran', 'cargo']"
6996,1547550131150622723,1547550131150622723,1657799678000.0,2022-07-14 11:54:38,"🇮🇳 बिटकॉइन(BTC) आर्बिट्रेज संभावना ‼   ✅BestAsk Exchange:Wazirx   ⬇Price (BUY): 1BTC = 1,630,846 INR   ✅BestBid Exchange:Coindcx   ⬆Price (SELL): 1BTC = 1,659,729 INR  💰💴Trading Profit💴💰28,883 INR #Bitcoin #BTC #India #BTCINR #Arbitrage",en,"['bitcoin', 'btc', 'india', 'btcinr', 'arbitrage']"
6997,1547550112250863616,1547550112250863616,1657799673000.0,2022-07-14 11:54:33,"#I2U2 Summit 2022:  PM @narendramodi on Thursday hailed the #I2U2Group -which includes #India, the United States (#US), #Israel and the United Arab Emirates (#UAE) - and said the its ""progressive and practical"" agenda are needed amid the increasing global uncertainty. #I2U2Summit  https://t.co/5NLQSm5cuD",en,"['i2u2', 'i2u2group', 'india', 'us', 'israel', 'uae', 'i2u2summit']"
6998,1547550006713909258,1547550006713909258,1657799648000.0,2022-07-14 11:54:08,"#UAE to invest $2 bn on joint food security, #cleanenergy initiatives in #India   https://t.co/RtLWwC0O0l",en,"['uae', 'cleanenergy', 'india']"
6999,1547549982605348864,1547549982605348864,1657799642000.0,2022-07-14 11:54:02,"#MithaliRaj needs no introduction. From being former captain of #India’s women’s cricket team to being the highest run-scorer in women’s international #cricket, she has a lot more to her credit. #ommcomnews  https://t.co/jpch5rpvDF",en,"['mithaliraj', 'india', 'cricket', 'ommcomnews']"
7000,1547549975038644225,1547549975038644225,1657799640000.0,2022-07-14 11:54:00,#Indian #Aviation #body asks #Kerala #transgender #trainee #pilot to #reapply for #medical #test.  #TransMen #Transgender #LGBTQIA #India #Hate #Bigotry #Discrimination #Transphobia    https://t.co/GngQ08SX1V,en,"['indian', 'aviation', 'body', 'kerala', 'transgender', 'trainee', 'pilot', 'reapply', 'medical', 'test', 'transmen', 'transgender', 'lgbtqia', 'india', 'hate', 'bigotry', 'discrimination', 'transphobia']"
